id,name,logo,brand_url,created_at,updated_at,brand_id
1169,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001012,2020-02-14 17:07:44.557451,2020-02-14 17:07:44.557451,2151
1170,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001086,2020-02-14 17:07:44.571416,2020-02-14 17:07:44.571416,2259
1171,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001083,2020-02-14 17:07:44.583398,2020-02-14 17:07:44.583398,2260
1172,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001091,2020-02-14 17:07:44.599339,2020-02-14 17:07:44.599339,2155
1173,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001061,2020-02-14 17:07:44.614314,2020-02-14 17:07:44.614314,2157
1174,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001106,2020-02-14 17:07:44.627269,2020-02-14 17:07:44.627269,2261
1175,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001115,2020-02-14 17:07:44.640230,2020-02-14 17:07:44.640230,2262
1176,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001104,2020-02-14 17:07:44.649214,2020-02-14 17:07:44.649214,2163
1177,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001020,2020-02-14 17:07:44.660176,2020-02-14 17:07:44.660176,2172
1178,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001097,2020-02-14 17:07:44.670154,2020-02-14 17:07:44.670154,2263
1179,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001051,2020-02-14 17:07:44.681121,2020-02-14 17:07:44.682117,2264
1180,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001099,2020-02-14 17:07:44.692091,2020-02-14 17:07:44.692091,2176
1181,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001030,2020-02-14 17:07:44.705063,2020-02-14 17:07:44.705063,2179
1182,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001107,2020-02-14 17:07:44.714032,2020-02-14 17:07:44.714032,2265
1183,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001071,2020-02-14 17:07:44.724005,2020-02-14 17:07:44.724005,2183
1184,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001111,2020-02-14 17:07:44.730987,2020-02-14 17:07:44.730987,2186
1185,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001094,2020-02-14 17:07:44.739962,2020-02-14 17:07:44.739962,2241
1186,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001109,2020-02-14 17:07:44.748938,2020-02-14 17:07:44.748938,2266
